Match ID,Second,Result,Player,Race,Current Workers,Food Used,Food Available,Current Minerals,Minerals Collection Rate,Minerals Used in Progress,Minerals Used,Minerals Used Active Forces,Minerals Lost,Current Vespene,Vespene Collection Rate,Vespene Used in Progress,Vespene Used,Vespene Used Active Forces,Vespene Lost
1,360,Win,Player 1 - DisK (Protoss),P,27,42.0,55.0,130,979,725,3700,750,250,312,313,150,300,300,100
1,360,Loss,Player 2 - MCanning (Protoss),P,30,44.0,62.0,180,1007,150,4150,750,300,474,335,100,225,225,75
1,390,Win,Player 1 - DisK (Protoss),P,29,46.0,55.0,65,979,750,4050,1000,250,362,291,100,400,400,100
1,390,Loss,Player 2 - MCanning (Protoss),P,31,47.0,62.0,85,1287,350,4225,775,525,490,313,100,250,250,150
1,420,Win,Player 1 - DisK (Protoss),P,31,50.0,70.0,140,1231,325,4700,1000,375,366,313,50,500,400,150
1,420,Loss,Player 2 - MCanning (Protoss),P,31,43.0,62.0,155,1399,475,3925,325,975,498,313,100,200,100,300
1,450,Win,Player 1 - DisK (Protoss),P,35,56.0,70.0,205,1455,275,5050,1000,500,291,291,175,500,400,200
1,450,Loss,Player 2 - MCanning (Protoss),P,34,46.0,54.0,225,1007,200,4200,550,1300,398,268,0,375,275,425
1,480,Win,Player 1 - DisK (Protoss),P,39,60.0,70.0,130,1679,450,5175,825,750,241,268,50,575,475,300
1,480,Loss,Player 2 - MCanning (Protoss),P,37,55.0,62.0,150,1511,375,4450,550,1450,131,313,100,550,450,450
1,510,Win,Player 1 - DisK (Protoss),P,41,64.0,70.0,245,1819,425,5725,1275,750,257,313,100,625,525,300
1,510,Loss,Player 2 - MCanning (Protoss),P,42,61.0,62.0,100,1679,475,4975,825,1450,164,335,75,650,550,450
1,540,Win,Player 1 - DisK (Protoss),P,45,69.0,78.0,400,1847,400,6150,1175,850,273,313,100,700,500,325
1,540,Loss,Player 2 - MCanning (Protoss),P,42,62.0,70.0,225,1623,525,5250,850,1525,160,223,175,725,625,450
1,570,Win,Player 1 - DisK (Protoss),P,46,73.0,78.0,255,1735,400,6650,1550,950,229,537,0,825,625,350
1,570,Loss,Player 2 - MCanning (Protoss),P,45,69.0,78.0,130,1791,550,5925,1125,1525,152,403,100,900,800,450
1,600,Win,Player 1 - DisK (Protoss),P,49,72.0,70.0,400,1819,800,6600,1450,1150,469,694,0,800,600,375
1,600,Loss,Player 2 - MCanning (Protoss),P,48,72.0,78.0,270,1707,550,6225,1125,1625,110,627,150,1000,800,450
1,630,Win,Player 1 - DisK (Protoss),P,49,76.0,86.0,350,2015,800,7350,1700,1150,597,649,0,900,700,375
1,630,Loss,Player 2 - MCanning (Protoss),P,51,77.0,86.0,210,1847,450,6725,1375,1625,96,649,150,1100,900,450
1,660,Win,Player 1 - DisK (Protoss),P,49,84.0,94.0,240,1959,700,8250,2200,1150,633,671,0,1100,900,375
1,660,Loss,Player 2 - MCanning (Protoss),P,51,78.0,102.0,300,1931,750,7200,1350,1650,328,649,150,1025,825,525
1,690,Win,Player 1 - DisK (Protoss),P,49,92.0,94.0,440,1875,700,8725,2675,1150,686,649,0,1275,1075,375
1,690,Loss,Player 2 - MCanning (Protoss),P,53,87.0,110.0,145,1735,900,7800,1600,1650,310,649,150,1275,925,525
1,720,Win,Player 1 - DisK (Protoss),P,49,100.0,109.0,265,1791,100,9975,3225,1350,622,649,0,1525,1325,425
1,720,Loss,Player 2 - MCanning (Protoss),P,53,89.0,110.0,405,1371,150,8250,1900,1700,296,671,150,1275,925,625
